,Date,Part Name,laddle,% C,% Si,% Mn,% P,% S,% Cu,% Cr,% Ni,% Mo,% Sn,% Mg,% Ti,% Al,% B,% V,% Sb,% Nb,% Ce,%Fe,%CE,% Active clay,% Dead clay,% Total clay,% Ignition loss,% Volatile matters,AFS No.,% CARBON,Volume,Rejet CA,%Rejet CA
2065,3I09,C/C RT155,4,3.37,2.4,0.458,0.0151,0.0203,0.0844,0.0809,0.0418,0.0309,0.0839,0.002,0.0128,0.0035,0.0011,0.0055,0.0028,0.0067,0.0034,93.313,4.09,6.22,3.88,10.1,3.42,1.99,58.48,2.23,118.0,4.0,3.389830508
2066,3I09,C/C RT155,5,3.42,2.41,0.458,0.0146,0.0212,0.0842,0.0807,0.0418,0.0307,0.082,0.002,0.0128,0.0032,0.0011,0.0056,0.0025,0.0059,0.0061,93.269,4.14,6.22,3.88,10.1,3.42,1.99,58.48,2.23,118.0,4.0,3.389830508
2067,3I09,C/C RT155,6,3.41,2.41,0.455,0.0152,0.0213,0.0849,0.0807,0.0417,0.0307,0.0822,0.002,0.0127,0.0032,0.0011,0.0056,0.0028,0.0067,0.0053,93.288,4.13,6.22,3.88,10.1,3.42,1.99,58.48,2.23,118.0,4.0,3.389830508
2068,3I09,C/C RT140,1,3.5,2.47,0.476,0.0129,0.0156,0.0687,0.0421,0.0235,0.0098,0.0932,0.003,0.0112,0.0048,0.0011,0.0059,0.0034,0.0071,0.0114,93.162,4.25,6.22,3.88,10.1,3.42,1.99,58.48,2.23,172.0,5.0,2.906976744
2069,3I09,C/C RT140,2,3.49,2.46,0.467,0.0148,0.0185,0.0787,0.0486,0.0262,0.0131,0.0912,0.005,0.0122,0.0055,0.0012,0.0062,0.0043,0.0079,0.0154,93.156,4.23,6.22,3.88,10.1,3.42,1.99,58.48,2.23,172.0,5.0,2.906976744
2070,3I09,C/C RT140,3,3.44,2.45,0.468,0.0142,0.0174,0.0776,0.0479,0.0262,0.0129,0.0893,0.004,0.0119,0.0047,0.0012,0.0061,0.0042,0.0082,0.0133,93.243,4.17,6.22,3.88,10.1,3.42,1.99,58.48,2.23,172.0,5.0,2.906976744
2071,3I09,C/C RT140,4,3.37,2.42,0.462,0.0135,0.0124,0.0764,0.0472,0.026,0.0124,0.0857,0.003,0.0116,0.0042,0.0011,0.0057,0.0033,0.0059,0.0103,93.377,4.1,6.22,3.88,10.1,3.42,1.99,58.48,2.23,172.0,5.0,2.906976744
2072,3I09,C/C RT140,5,3.44,2.44,0.463,0.0139,0.0172,0.078,0.0474,0.0262,0.0126,0.0893,0.003,0.0118,0.0044,0.0011,0.0059,0.0038,0.0067,0.0097,93.279,4.17,6.22,3.88,10.1,3.42,1.99,58.48,2.23,172.0,5.0,2.906976744
2073,3I09,C/C RT140,6,3.38,2.4,0.46,0.0138,0.0169,0.0774,0.0471,0.0262,0.0123,0.088,0.002,0.0115,0.0041,0.0011,0.0056,0.0033,0.0061,0.0065,93.389,4.1,6.22,3.88,10.1,3.42,1.99,58.48,2.23,172.0,5.0,2.906976744
2074,3I09,C/C RT80,1,3.45,2.48,0.445,0.0134,0.0189,0.0609,0.0555,0.032,0.0175,0.0846,0.002,0.0095,0.0035,0.0011,0.0057,0.0026,0.0054,0.0,93.294,4.19,6.22,3.88,10.1,3.42,1.99,58.48,2.23,60.0,5.0,8.333333333
2075,3I09,C/C RT80,2,3.39,2.48,0.438,0.0124,0.0184,0.0632,0.0545,0.0311,0.0165,0.0832,0.002,0.0098,0.0032,0.0011,0.0054,0.0023,0.0044,0.0,93.363,4.13,6.22,3.88,10.1,3.42,1.99,58.48,2.23,60.0,5.0,8.333333333
2076,3I09,C/C RT80,3,3.37,2.47,0.438,0.0124,0.0177,0.0636,0.0545,0.0311,0.0163,0.0825,0.002,0.0097,0.0035,0.001,0.0053,0.002,0.0039,0.0,93.397,4.11,6.22,3.88,10.1,3.42,1.99,58.48,2.23,60.0,5.0,8.333333333
2077,3I09,C/C RT155,5,3.44,2.5,0.439,0.0133,0.0203,0.0635,0.0548,0.0311,0.0165,0.0835,0.002,0.0099,0.0035,0.0011,0.0056,0.0025,0.0051,0.0,93.284,4.19,6.22,3.88,10.1,3.42,1.99,58.48,2.23,118.0,4.0,3.389830508
2078,3I09,C/C RT155,4,3.39,2.5,0.44,0.0122,0.0171,0.064,0.055,0.0313,0.0168,0.0842,0.002,0.0099,0.0032,0.001,0.0056,0.0024,0.0054,0.0,93.321,4.14,6.22,3.88,10.1,3.42,1.99,58.48,2.23,118.0,4.0,3.389830508
2079,3I09,C/C RT155,6,3.41,2.5,0.439,0.0139,0.0203,0.0646,0.055,0.0313,0.0166,0.085,0.002,0.0101,0.0033,0.0011,0.0057,0.0029,0.0048,0.0,93.308,4.16,6.22,3.88,10.1,3.42,1.99,58.48,2.23,118.0,4.0,3.389830508
2080,3I09,C/C RT155,4,3.39,2.5,0.44,0.0122,0.0171,0.064,0.055,0.0313,0.0168,0.0842,0.002,0.0099,0.0032,0.001,0.0056,0.0024,0.0054,0.0,93.321,4.14,6.22,3.88,10.1,3.42,1.99,58.48,2.23,118.0,4.0,3.389830508
2081,3I09,C/C RT155,5,3.44,2.5,0.439,0.0133,0.0203,0.0635,0.0548,0.0311,0.0165,0.0835,0.002,0.0099,0.0035,0.0011,0.0056,0.0025,0.0051,0.0,93.284,4.19,6.22,3.88,10.1,3.42,1.99,58.48,2.23,118.0,4.0,3.389830508
2087,3I12,C/C RT140,1,3.38,2.41,0.444,0.0159,0.0221,0.0644,0.0727,0.0347,0.0214,0.087,0.002,0.0131,0.0036,0.0011,0.0052,0.003,0.0064,0.0025,93.372,4.1,6.42,3.4,9.82,3.56,2.08,56.83,2.22,60.0,2.0,3.333333333
2088,3I12,C/C RT140,2,3.4,2.44,0.443,0.0159,0.0209,0.0696,0.0709,0.0338,0.0209,0.0848,0.002,0.0132,0.0039,0.0011,0.0053,0.0025,0.0055,0.0031,93.316,4.14,6.42,3.4,9.82,3.56,2.08,56.83,2.22,60.0,2.0,3.333333333
2089,3I12,C/C RT140,3,3.35,2.4,0.439,0.0157,0.0195,0.0697,0.0704,0.0339,0.0205,0.0851,0.002,0.0129,0.0031,0.0011,0.005,0.002,0.0054,0.0,93.422,4.08,6.42,3.4,9.82,3.56,2.08,56.83,2.22,60.0,2.0,3.333333333
2090,3I12,C/C RT155,4,3.38,2.46,0.448,0.016,0.0187,0.0716,0.0714,0.0341,0.0212,0.0845,0.003,0.0133,0.0036,0.0011,0.0054,0.0036,0.007,0.0046,93.319,4.12,6.42,3.4,9.82,3.56,2.08,56.83,2.22,60.0,3.0,5.0
2091,3I12,C/C RT155,5,3.35,2.44,0.444,0.0155,0.0212,0.0722,0.0709,0.0339,0.0207,0.0858,0.003,0.0131,0.0035,0.0011,0.0052,0.0029,0.0069,0.0015,93.373,4.08,6.42,3.4,9.82,3.56,2.08,56.83,2.22,60.0,3.0,5.0
2092,3I12,C/C RT155,6,3.34,2.44,0.444,0.0158,0.0201,0.0728,0.071,0.0341,0.0212,0.0865,0.002,0.0132,0.0033,0.0011,0.0052,0.0035,0.0064,0.0023,93.386,4.07,6.42,3.4,9.82,3.56,2.08,56.83,2.22,60.0,3.0,5.0
2093,3I13,C/C RT140,1,3.48,2.5,0.449,0.0199,0.0212,0.0679,0.0809,0.0434,0.033,0.0872,0.004,0.0169,0.0059,0.0011,0.0054,0.0038,0.0109,0.0114,93.053,4.24,6.42,3.38,9.8,3.54,2.13,56.83,2.6,60.0,4.0,6.666666667
2094,3I13,C/C RT140,1,3.48,2.5,0.449,0.0199,0.0212,0.0679,0.0809,0.0434,0.033,0.0872,0.004,0.0169,0.0059,0.0011,0.0054,0.0038,0.0109,0.0114,93.053,4.24,6.42,3.38,9.8,3.54,2.13,56.83,2.6,60.0,4.0,6.666666667
2095,3I13,C/C RT140,2,3.4,2.48,0.443,0.0177,0.0192,0.0699,0.0801,0.0428,0.0315,0.0817,0.003,0.0159,0.0041,0.001,0.0052,0.0031,0.0081,0.0066,93.214,4.15,6.42,3.38,9.8,3.54,2.13,56.83,2.6,60.0,4.0,6.666666667
2096,3I13,C/C RT140,3,3.36,2.53,0.454,0.0185,0.02,0.0705,0.0809,0.0426,0.0332,0.087,0.003,0.0162,0.0048,0.0011,0.0054,0.0031,0.009,0.009,93.185,4.12,6.42,3.38,9.8,3.54,2.13,56.83,2.6,60.0,4.0,6.666666667
2097,3I13,C/C RT155,4,3.4,2.5,0.448,0.0175,0.019,0.071,0.0808,0.0428,0.0325,0.0856,0.003,0.0162,0.0039,0.001,0.0054,0.003,0.0092,0.0113,93.172,4.15,6.42,3.38,9.8,3.54,2.13,56.83,2.6,56.0,3.0,5.357142857
2098,3I13,C/C RT155,5,3.42,2.48,0.443,0.0178,0.0202,0.0689,0.0802,0.0428,0.0318,0.0862,0.002,0.0159,0.0037,0.001,0.005,0.003,0.0076,0.0059,93.211,4.16,6.42,3.38,9.8,3.54,2.13,56.83,2.6,56.0,3.0,5.357142857
2099,3I13,C/C RT155,6,3.33,2.45,0.436,0.0181,0.0194,0.0686,0.0793,0.0428,0.0318,0.0847,0.001,0.0155,0.0029,0.001,0.0047,0.0024,0.0064,0.0027,93.355,4.07,6.42,3.38,9.8,3.54,2.13,56.83,2.6,56.0,3.0,5.357142857
2106,3I14,C/C RT180,1,3.46,2.42,0.517,0.0146,0.0197,0.0859,0.0725,0.0422,0.0325,0.0895,0.003,0.0111,0.004,0.001,0.0047,0.0018,0.0044,0.0134,93.176,4.18,6.42,3.78,10.2,3.55,2.09,56.83,2.6,90.0,10.0,11.11111111
2109,3I14,C/C RT180,4,3.38,2.45,0.512,0.0154,0.0206,0.0952,0.0702,0.0403,0.032,0.0849,0.003,0.0118,0.0029,0.001,0.0049,0.0022,0.0065,0.0186,93.224,4.11,6.42,3.78,10.2,3.55,2.09,56.83,2.6,90.0,10.0,11.11111111
2110,3I14,C/C RT180,5,3.38,2.45,0.509,0.0148,0.0201,0.0944,0.0699,0.0403,0.0314,0.0839,0.002,0.0118,0.0025,0.001,0.0049,0.0026,0.0052,0.0175,93.239,4.11,6.42,3.78,10.2,3.55,2.09,56.83,2.6,90.0,10.0,11.11111111
2111,3I14,C/C RT180,6,3.42,2.45,0.508,0.0152,0.0202,0.0946,0.07,0.0399,0.032,0.0866,0.002,0.0118,0.0024,0.001,0.0048,0.0018,0.0047,0.0132,93.199,4.15,6.42,3.78,10.2,3.55,2.09,56.83,2.6,90.0,10.0,11.11111111
2112,3I15,C/C RT140,1,3.47,2.41,0.469,0.0217,0.0192,0.0777,0.0731,0.043,0.0407,0.0856,0.003,0.0173,0.0035,0.0011,0.0052,0.0026,0.0096,0.0072,93.108,4.19,6.41,3.25,9.66,3.74,2.16,56.83,2.6,120.0,4.0,3.333333333
2113,3I15,C/C RT140,2,3.37,2.39,0.467,0.0202,0.0208,0.0827,0.0757,0.0445,0.0411,0.0832,0.002,0.0161,0.0028,0.001,0.005,0.0022,0.0081,0.0094,93.263,4.09,6.41,3.25,9.66,3.74,2.16,56.83,2.6,120.0,4.0,3.333333333
2114,3I15,C/C RT140,3,3.43,2.43,0.469,0.0209,0.0193,0.0815,0.0763,0.0444,0.042,0.086,0.002,0.0164,0.0028,0.0011,0.0052,0.0029,0.0084,0.0112,93.17,4.16,6.41,3.25,9.66,3.74,2.16,56.83,2.6,120.0,4.0,3.333333333
2115,3I15,C/C RT140,4,3.39,2.41,0.468,0.0198,0.0204,0.0825,0.0757,0.0444,0.0411,0.0847,0.002,0.0161,0.0024,0.001,0.0049,0.0022,0.0078,0.0078,93.253,4.11,6.41,3.25,9.66,3.74,2.16,56.83,2.6,120.0,4.0,3.333333333
2116,3I16,C/C RT140,5,3.45,2.42,0.471,0.0209,0.0213,0.0828,0.0764,0.0447,0.0421,0.0855,0.002,0.0165,0.0026,0.001,0.0052,0.0032,0.0082,0.0107,93.168,4.17,6.41,4.19,10.6,3.91,2.57,56.83,2.6,60.0,2.0,3.333333333
2117,3I16,C/C RT140,6,3.43,2.42,0.469,0.0206,0.0209,0.0817,0.0762,0.0443,0.0416,0.0854,0.002,0.0163,0.0025,0.001,0.0051,0.0025,0.0078,0.0109,93.208,4.15,6.41,4.19,10.6,3.91,2.57,56.83,2.6,60.0,2.0,3.333333333
2118,3I16,C/C RT140,1,3.43,2.4,0.464,0.0152,0.0173,0.0776,0.0739,0.0373,0.0305,0.0863,0.002,0.0141,0.0044,0.0011,0.0053,0.003,0.007,0.0126,93.179,4.15,6.41,4.19,10.6,3.91,2.57,56.83,2.6,60.0,2.0,3.333333333
2119,3I16,C/C RT140,2,3.41,2.44,0.461,0.0146,0.0161,0.0806,0.0733,0.0376,0.0311,0.0869,0.003,0.0145,0.0046,0.001,0.0053,0.0028,0.0073,0.0123,93.184,4.14,6.41,4.19,10.6,3.91,2.57,56.83,2.6,60.0,2.0,3.333333333
2120,3I16,C/C RT140,3,3.39,2.41,0.46,0.0151,0.0166,0.0806,0.0733,0.038,0.0313,0.0881,0.002,0.0143,0.004,0.001,0.0051,0.0029,0.0066,0.0081,93.262,4.11,6.41,4.19,10.6,3.91,2.57,56.83,2.6,60.0,2.0,3.333333333
2121,3I16,C/C RT155,4,3.44,2.44,0.461,0.0163,0.0187,0.0812,0.0736,0.038,0.0318,0.0862,0.002,0.0145,0.0036,0.001,0.0054,0.0032,0.0076,0.0149,93.179,4.17,6.41,4.19,10.6,3.91,2.57,56.83,2.6,60.0,2.0,3.333333333
2124,3I19,C/C RT155,1,3.39,2.43,0.465,0.0157,0.0157,0.1442,0.0778,0.0358,0.0267,0.0824,0.002,0.0142,0.0051,0.0014,0.0046,0.0038,0.0063,0.0,93.176,4.11,6.61,2.87,9.48,3.68,2.37,57.09,2.15,60.0,2.0,3.333333333
2125,3I19,C/C RT155,2,3.41,2.46,0.457,0.0154,0.0163,0.139,0.0769,0.0356,0.0272,0.083,0.002,0.0144,0.0039,0.0014,0.0046,0.004,0.0064,0.0,93.14,4.15,6.61,2.87,9.48,3.68,2.37,57.09,2.15,60.0,2.0,3.333333333
2126,3I19,C/C RT155,3,3.39,2.49,0.461,0.0143,0.015,0.1365,0.0773,0.0354,0.0275,0.0842,0.002,0.0145,0.0039,0.0014,0.0048,0.0043,0.0069,0.0,93.133,4.14,6.61,2.87,9.48,3.68,2.37,57.09,2.15,60.0,2.0,3.333333333
2127,3I19,C/C RT140,4,3.35,2.41,0.454,0.0154,0.0158,0.1392,0.0765,0.0359,0.0265,0.0815,0.001,0.0139,0.0033,0.0013,0.0043,0.0033,0.0054,0.0,93.285,4.07,6.61,2.87,9.48,3.68,2.37,57.09,2.15,60.0,3.0,5.0
2128,3I19,C/C RT140,5,3.3,2.43,0.453,0.0147,0.0161,0.138,0.0764,0.0359,0.027,0.0825,0.001,0.0139,0.003,0.0014,0.0043,0.0037,0.0051,0.0,93.343,4.02,6.61,2.87,9.48,3.68,2.37,57.09,2.15,60.0,3.0,5.0
2129,3I20,C/C RT140,1,3.37,2.39,0.469,0.0167,0.0153,0.1212,0.077,0.0389,0.0298,0.0881,0.002,0.0194,0.0031,0.0013,0.0057,0.0037,0.0066,0.0,93.251,4.09,6.61,3.37,9.98,3.51,2.17,57.09,2.33,60.0,3.0,5.0
2130,3I20,C/C RT140,3,3.36,2.42,0.466,0.0165,0.0165,0.1169,0.0765,0.0385,0.0292,0.0882,0.002,0.019,0.003,0.0012,0.0057,0.0034,0.0069,0.0,93.254,4.08,6.61,3.37,9.98,3.51,2.17,57.09,2.33,60.0,3.0,5.0
2142,3I23,C/C RT155,1,3.4,2.41,0.484,0.0188,0.0179,0.078,0.0662,0.0401,0.0283,0.0854,0.002,0.0209,0.0038,0.001,0.0048,0.003,0.0065,0.0047,93.243,4.12,6.41,2.79,9.2,3.36,2.01,57.09,2.33,60.0,3.0,5.0
2143,3I23,C/C RT155,2,3.41,2.43,0.478,0.0175,0.0177,0.0833,0.0651,0.0398,0.0276,0.083,0.002,0.0198,0.0035,0.0011,0.0049,0.0027,0.0061,0.0085,93.231,4.14,6.41,2.79,9.2,3.36,2.01,57.09,2.33,60.0,3.0,5.0
2144,3I23,C/C RT155,3,3.39,2.42,0.478,0.018,0.0174,0.0838,0.065,0.0399,0.0274,0.0841,0.002,0.0197,0.0033,0.0011,0.0048,0.0027,0.0063,0.0062,93.272,4.11,6.41,2.79,9.2,3.36,2.01,57.09,2.33,60.0,3.0,5.0
2145,3I23,C/C RT140,4,3.42,2.41,0.474,0.0181,0.0181,0.0845,0.0647,0.0402,0.0273,0.0854,0.002,0.0195,0.0031,0.0011,0.0047,0.0029,0.0063,0.0067,93.25,4.15,6.41,2.79,9.2,3.36,2.01,57.09,2.33,60.0,2.0,3.333333333
2146,3I23,C/C RT140,5,3.4,2.43,0.477,0.0178,0.0171,0.0839,0.0651,0.04,0.0271,0.0842,0.002,0.0195,0.003,0.001,0.0048,0.0028,0.007,0.0051,93.269,4.12,6.41,2.79,9.2,3.36,2.01,57.09,2.33,60.0,2.0,3.333333333
2147,3I23,C/C RT140,6,3.35,2.43,0.474,0.0176,0.0174,0.0837,0.0645,0.04,0.0274,0.0833,0.001,0.0194,0.0038,0.0011,0.0047,0.0027,0.0066,0.0046,93.329,4.08,6.41,2.79,9.2,3.36,2.01,57.09,2.33,60.0,2.0,3.333333333
2148,3I26,C/C RT155,1,3.47,2.43,0.43,0.0194,0.0167,0.1055,0.0653,0.0344,0.0242,0.0838,0.003,0.0242,0.0047,0.0017,0.0058,0.0033,0.0078,0.0,93.171,4.21,6.04,3.96,10.0,3.56,2.18,57.18,2.29,60.0,3.0,5.0
2149,3I26,C/C RT155,2,3.4,2.46,0.451,0.0182,0.0171,0.103,0.0649,0.0349,0.0243,0.0853,0.003,0.023,0.0038,0.0016,0.0058,0.0036,0.0066,0.0008,93.216,4.14,6.04,3.96,10.0,3.56,2.18,57.18,2.29,60.0,3.0,5.0
2150,3I26,C/C RT155,3,3.42,2.46,0.448,0.0183,0.017,0.1011,0.0647,0.0347,0.0241,0.0864,0.002,0.0229,0.0036,0.0016,0.0056,0.0035,0.0069,0.0,93.214,4.16,6.04,3.96,10.0,3.56,2.18,57.18,2.29,60.0,3.0,5.0
2151,3I26,C/C RT140,4,3.5,2.49,0.448,0.0191,0.0175,0.0999,0.0646,0.0348,0.024,0.0879,0.003,0.0226,0.0032,0.0017,0.0056,0.0034,0.0057,0.0,93.094,4.26,6.04,3.96,10.0,3.56,2.18,57.18,2.29,60.0,2.0,3.333333333
2152,3I26,C/C RT140,5,3.42,2.49,0.453,0.0185,0.0172,0.1,0.0652,0.0348,0.0246,0.0858,0.003,0.023,0.0034,0.0017,0.0059,0.0032,0.0078,0.0022,93.176,4.17,6.04,3.96,10.0,3.56,2.18,57.18,2.29,60.0,2.0,3.333333333
2153,3I26,C/C RT140,6,3.42,2.5,0.455,0.0174,0.0157,0.0999,0.0653,0.0345,0.0242,0.0858,0.002,0.0232,0.0032,0.0017,0.006,0.0035,0.0084,0.003,93.182,4.17,6.04,3.96,10.0,3.56,2.18,57.18,2.29,60.0,2.0,3.333333333
2157,3I27,C/C RT140,4,3.48,2.5,0.426,0.0175,0.0182,0.0883,0.0621,0.0348,0.0235,0.0841,0.003,0.0234,0.0032,0.0014,0.0053,0.0031,0.0073,0.0016,93.194,4.23,6.41,3.75,10.16,3.81,1.8,57.18,2.61,120.0,4.0,3.333333333
2158,3I27,C/C RT140,5,3.36,2.43,0.422,0.0157,0.0153,0.0864,0.0616,0.0347,0.0232,0.0811,0.002,0.0231,0.0028,0.0013,0.005,0.003,0.0052,0.0,93.411,4.09,6.41,3.75,10.16,3.81,1.8,57.18,2.61,120.0,4.0,3.333333333
2159,3I27,C/C RT140,1,3.43,2.48,0.475,0.0222,0.0146,0.11,0.0347,0.0184,0.0092,0.0839,0.003,0.0232,0.003,0.0015,0.0054,0.0037,0.0083,0.002,93.183,4.18,6.41,3.75,10.16,3.81,1.8,57.18,2.61,120.0,4.0,3.333333333
2160,3I27,C/C RT140,2,3.4,2.5,0.473,0.0212,0.0133,0.1129,0.0346,0.0183,0.0093,0.0849,0.002,0.0231,0.0036,0.0015,0.0053,0.0045,0.0075,0.0007,93.185,4.16,6.41,3.75,10.16,3.81,1.8,57.18,2.61,120.0,4.0,3.333333333
2161,3I27,C/C RT140,3,3.41,2.49,0.475,0.0205,0.0138,0.1126,0.0346,0.0185,0.0093,0.085,0.003,0.0232,0.003,0.0015,0.0054,0.004,0.0087,0.0014,93.17,4.16,6.41,3.75,10.16,3.81,1.8,57.18,2.61,120.0,4.0,3.333333333
2162,3I27,C/C RT140,4,3.36,2.47,0.467,0.0208,0.0145,0.1164,0.0343,0.0186,0.0093,0.0834,0.002,0.0226,0.0028,0.0015,0.0051,0.004,0.007,0.0,93.301,4.1,6.41,3.75,10.16,3.81,1.8,57.18,2.61,120.0,4.0,3.333333333
2163,3I27,C/C RT140,5,3.37,2.49,0.471,0.0211,0.014,0.1164,0.0348,0.0186,0.0092,0.0838,0.002,0.0231,0.0029,0.0015,0.0053,0.0037,0.0079,0.0017,93.269,4.11,6.41,3.75,10.16,3.81,1.8,57.18,2.61,120.0,4.0,3.333333333
2164,3I27,C/C RT140,6,3.3,2.46,0.469,0.0215,0.0142,0.1174,0.0346,0.0186,0.0093,0.0835,0.002,0.0226,0.0028,0.0015,0.0051,0.0034,0.0068,0.0013,93.388,4.04,6.41,3.75,10.16,3.81,1.8,57.18,2.61,120.0,4.0,3.333333333
2165,3I19,C/C RT140,1,3.45,2.43,0.428,0.0186,0.0173,0.1149,0.0573,0.0277,0.018,0.0828,0.002,0.022,0.0043,0.0015,0.0069,0.0038,0.0086,0.0,93.186,4.18,6.61,2.87,9.48,3.68,2.37,57.09,2.15,60.0,3.0,5.0
2166,3I19,C/C RT140,2,3.49,2.46,0.441,0.0186,0.019,0.1132,0.0578,0.0283,0.0185,0.0849,0.003,0.0219,0.0041,0.0014,0.0067,0.004,0.0075,0.0,93.118,4.23,6.61,2.87,9.48,3.68,2.37,57.09,2.15,60.0,3.0,5.0
2167,3I19,C/C RT140,3,3.43,2.44,0.436,0.0186,0.0177,0.1132,0.0574,0.0284,0.0183,0.0849,0.002,0.0216,0.0035,0.0014,0.0065,0.0036,0.0075,0.0,93.226,4.17,6.61,2.87,9.48,3.68,2.37,57.09,2.15,60.0,3.0,5.0
2172,3I19,C/C RT140,1,3.42,2.44,0.475,0.0157,0.0213,0.0698,0.0754,0.0452,0.0337,0.0854,0.003,0.0242,0.0039,0.0012,0.0076,0.0042,0.0074,0.0,93.247,4.15,6.61,2.87,9.48,3.68,2.37,57.09,2.15,60.0,3.0,5.0
2173,3I19,C/C RT140,3,3.35,2.42,0.464,0.0152,0.0212,0.0759,0.0728,0.043,0.0313,0.0815,0.003,0.0236,0.0035,0.0012,0.0073,0.0034,0.0074,0.0,93.349,4.07,6.61,2.87,9.48,3.68,2.37,57.09,2.15,60.0,3.0,5.0
2174,3I19,C/C RT155,5,3.32,2.4,0.46,0.0156,0.0205,0.076,0.0722,0.0434,0.0311,0.0826,0.002,0.0231,0.0028,0.0012,0.007,0.0032,0.0065,0.0,93.421,4.04,6.61,2.87,9.48,3.68,2.37,57.09,2.15,60.0,2.0,3.333333333
2175,3J02,C/C RT140,1,3.5,2.47,0.455,0.0154,0.0176,0.0869,0.0699,0.0427,0.0307,0.0866,0.002,0.0211,0.0034,0.0011,0.0069,0.0026,0.0055,0.0,93.175,4.24,6.42,3.92,10.34,3.65,2.1,58.26,2.51,60.0,2.0,3.333333333
2178,3J03,C/C RT155,4,3.35,2.45,0.452,0.0146,0.0178,0.0862,0.0694,0.0421,0.0299,0.0838,0.001,0.021,0.0023,0.0011,0.0067,0.0013,0.0043,0.0,93.354,4.09,6.94,3.06,10.0,3.58,1.93,58.26,2.51,116.0,4.0,3.448275862
2179,3J03,C/C RT155,5,3.32,2.45,0.45,0.0142,0.0165,0.0863,0.0689,0.0422,0.0298,0.0839,0.001,0.0208,0.0022,0.0011,0.0065,0.0017,0.0033,0.0,93.39,4.06,6.94,3.06,10.0,3.58,1.93,58.26,2.51,116.0,4.0,3.448275862
2180,3J03,C/C RT155,6,3.42,2.49,0.453,0.015,0.0172,0.0863,0.0698,0.0422,0.0306,0.0847,0.002,0.0213,0.0025,0.0011,0.007,0.0021,0.005,0.0,93.244,4.16,6.94,3.06,10.0,3.58,1.93,58.26,2.51,116.0,4.0,3.448275862
2186,3J03,C/C RT155,1,3.39,2.39,0.425,0.0178,0.0179,0.0873,0.0616,0.0341,0.0312,0.0779,0.001,0.0192,0.0037,0.0011,0.0062,0.0022,0.0076,0.0,93.333,4.11,6.94,3.06,10.0,3.58,1.93,58.26,2.51,116.0,4.0,3.448275862
2187,3J04,C/C RT155,2,3.5,2.42,0.456,0.0181,0.0237,0.0869,0.0608,0.0342,0.0306,0.0853,0.002,0.0202,0.0031,0.0011,0.0065,0.0031,0.0085,0.002,93.137,4.24,6.94,3.3,10.24,3.55,2.1,58.26,2.43,120.0,4.0,3.333333333
2188,3J04,C/C RT155,4,3.43,2.36,0.444,0.018,0.0208,0.0861,0.0606,0.034,0.0302,0.0855,0.002,0.02,0.0025,0.0011,0.0064,0.0032,0.0075,0.0,93.31,4.14,6.94,3.3,10.24,3.55,2.1,58.26,2.43,120.0,4.0,3.333333333
2189,3J04,C/C RT155,3,3.42,2.39,0.447,0.0181,0.0211,0.087,0.0612,0.0341,0.031,0.0856,0.002,0.0201,0.0028,0.0011,0.0066,0.0034,0.0088,0.0,93.269,4.14,6.94,3.3,10.24,3.55,2.1,58.26,2.43,120.0,4.0,3.333333333
2190,3J04,C/C RT155,4,3.49,2.41,0.452,0.0185,0.0202,0.0869,0.0617,0.034,0.0309,0.0847,0.002,0.0206,0.0028,0.0011,0.0068,0.0028,0.0091,0.001,93.198,4.21,6.94,3.3,10.24,3.55,2.1,58.26,2.43,120.0,4.0,3.333333333
2191,3J04,C/C RT155,5,3.46,2.37,0.449,0.0188,0.0213,0.0874,0.0615,0.0341,0.0304,0.0845,0.002,0.0203,0.0027,0.0011,0.0066,0.0025,0.0088,0.0,93.282,4.17,6.94,3.3,10.24,3.55,2.1,58.26,2.43,120.0,4.0,3.333333333
2192,3J05,C/C RT140,1,3.5,2.41,0.466,0.0195,0.0199,0.0946,0.0725,0.0383,0.0502,0.0892,0.002,0.0217,0.0031,0.0012,0.0068,0.0035,0.008,0.0,93.091,4.22,6.53,3.55,10.08,3.6,2.19,58.26,2.43,60.0,3.0,5.0
2193,3J05,C/C RT140,2,3.48,2.4,0.464,0.019,0.0215,0.0946,0.0694,0.0369,0.0463,0.0908,0.002,0.0211,0.0027,0.0012,0.0065,0.0039,0.0064,0.0,93.142,4.2,6.53,3.55,10.08,3.6,2.19,58.26,2.43,60.0,3.0,5.0
2194,3J05,C/C RT140,3,3.44,2.4,0.464,0.0186,0.0207,0.0943,0.069,0.0373,0.0466,0.0902,0.002,0.021,0.0025,0.0012,0.0064,0.0037,0.0069,0.0,93.2,4.15,6.53,3.55,10.08,3.6,2.19,58.26,2.43,60.0,3.0,5.0
2195,3J05,C/C RT140,4,3.5,2.44,0.466,0.0202,0.0236,0.094,0.0695,0.037,0.0473,0.0921,0.002,0.0216,0.0037,0.0012,0.0068,0.004,0.0074,0.0,93.031,4.28,6.53,3.55,10.08,3.6,2.19,58.26,2.43,60.0,3.0,5.0
2196,3J05,C/C RT140,5,3.5,2.43,0.465,0.0192,0.0216,0.0934,0.0693,0.037,0.0467,0.091,0.002,0.0213,0.0026,0.0012,0.0067,0.0036,0.0076,0.0,93.116,4.23,6.53,3.55,10.08,3.6,2.19,58.26,2.43,60.0,3.0,5.0
