Part,%C,%Si,%Mn,%P,%S,%Cu,%Cr,%Ni,%Mo,%Sn,%Mg,%Ti,%Al,%B,%V,%Sb,%Nb,%Ce,%CE,%Reject
0,3.59,2.69,0.309,0.022,0.008,0.183,0.034,0.011,0.008,0.009,0.039,0.021,0.008,0.001,0.003,0.002,0,0,4.407,17.35
0,3.55,2.72,0.309,0.021,0.008,0.178,0.034,0.01,0.008,0.008,0.037,0.022,0.008,0.001,0.003,0.001,0,0,4.378,17.35
1,3.5,2.6,0.309,0.022,0.008,0.175,0.033,0.01,0.007,0.008,0.038,0.021,0.007,0.001,0.003,0.001,0,0,4.265,0.80
1,3.58,2.8,0.31,0.02,0.008,0.17,0.033,0.009,0.008,0.008,0.049,0.022,0.015,0.001,0.003,0.001,0,0,4.437,0.80
1,3.51,2.71,0.314,0.021,0.008,0.174,0.033,0.01,0.008,0.008,0.04,0.021,0.008,0.001,0.003,0.001,0,0,4.335,0.80
1,3.5,2.69,0.315,0.021,0.009,0.174,0.033,0.01,0.007,0.008,0.039,0.021,0.008,0.001,0.003,0.001,0,0,4.321,0.80
1,3.5,2.65,0.312,0.022,0.009,0.175,0.033,0.01,0.007,0.008,0.038,0.021,0.007,0.001,0.003,0.001,0,0,4.312,0.80
1,3.5,2.65,0.312,0.022,0.008,0.176,0.033,0.01,0.007,0.008,0.033,0.021,0.007,0.001,0.003,0.001,0,0,4.31,0.80
0,3.56,2.55,0.329,0.022,0.009,0.174,0.032,0.01,0.008,0.008,0.038,0.021,0.007,0.001,0.003,0.001,0,0,4.263,17.35
0,3.56,2.54,0.328,0.022,0.008,0.173,0.032,0.01,0.007,0.008,0.038,0.021,0.006,0.001,0.003,0.001,0,0,4.336,17.35
0,3.6,2.59,0.333,0.022,0.008,0.173,0.032,0.01,0.008,0.009,0.038,0.021,0.007,0.001,0.003,0.001,0,0,4.391,17.35
0,3.56,2.56,0.331,0.022,0.009,0.173,0.032,0.01,0.008,0.008,0.038,0.021,0.006,0.001,0.003,0.001,0,0,4.342,17.35
0,3.63,2.62,0.332,0.022,0.008,0.174,0.032,0.01,0.008,0.009,0.038,0.021,0.007,0.001,0.003,0.001,0,0,4.424,17.35
0,3.59,2.76,0.33,0.023,0.008,0.174,0.032,0.01,0.008,0.009,0.04,0.021,0.008,0.001,0.003,0.001,0,0,4.432,17.35
1,3.57,2.54,0.339,0.026,0.01,0.192,0.04,0.01,0.008,0.009,0.037,0.02,0.006,0.001,0.003,0.001,0,0,4.339,24.12
1,3.56,2.54,0.341,0.025,0.011,0.191,0.041,0.01,0.008,0.008,0.039,0.02,0.006,0.001,0.003,0.001,0,0,4.33,24.12
1,3.53,2.63,0.341,0.025,0.01,0.191,0.04,0.01,0.008,0.009,0.042,0.02,0.007,0.001,0.003,0.001,0,0,4.334,24.12
1,3.63,2.69,0.341,0.024,0.011,0.186,0.04,0.009,0.008,0.008,0.042,0.02,0.007,0.001,0.003,0,0,0,4.446,24.12
1,3.61,2.61,0.341,0.025,0.011,0.19,0.041,0.01,0.008,0.009,0.039,0.02,0.007,0.001,0.003,0.001,0,0,4.409,24.12
1,3.64,2.61,0.334,0.026,0.013,0.186,0.04,0.01,0.008,0.008,0.039,0.019,0.006,0.001,0.003,0.001,0,0,4.439,24.12
0,3.62,2.59,0.345,0.024,0.009,0.17,0.038,0.01,0.008,0.009,0.036,0.018,0.007,0.001,0.003,0.001,0,0,4.405,34.52
0,3.63,2.56,0.343,0.025,0.01,0.171,0.038,0.01,0.008,0.009,0.042,0.018,0.007,0.001,0.003,0.001,0,0,4.411,34.52
0,3.63,2.6,0.348,0.026,0.009,0.172,0.038,0.01,0.008,0.01,0.04,0.019,0.007,0.001,0.003,0.002,0,0,4.426,34.52
0,3.64,2.59,0.34,0.025,0.009,0.167,0.037,0.01,0.007,0.009,0.037,0.018,0.007,0.001,0.003,0,0,0,4.43,34.52
0,3.65,2.62,0.347,0.026,0.01,0.169,0.038,0.01,0.008,0.01,0.044,0.019,0.007,0.001,0.003,0.001,0,0,4.453,34.52
0,3.55,2.62,0.343,0.024,0.009,0.16,0.038,0.01,0.008,0.009,0.036,0.019,0.007,0.001,0.003,0.001,0,0,4.342,34.52
0,3.5,2.56,0.312,0.02,0.008,0.175,0.032,0.01,0.007,0.007,0.032,0.019,0.007,0.001,0.003,0,0,0,4.01,34.52
0,3.57,2.61,0.319,0.022,0.009,0.163,0.033,0.009,0.007,0.008,0.037,0.019,0.007,0.001,0.003,0,0,0,4.359,34.52
0,3.59,2.67,0.318,0.022,0.009,0.175,0.033,0.01,0.008,0.008,0.042,0.019,0.008,0.001,0.003,0.001,0,0,4.405,34.52
0,3.64,2.59,0.32,0.022,0.011,0.176,0.033,0.01,0.008,0.008,0.041,0.019,0.007,0.001,0.003,0.001,0,0,4.427,34.52
0,3.59,2.67,0.318,0.022,0.009,0.175,0.033,0.01,0.008,0.008,0.042,0.019,0.008,0.001,0.003,0.001,0,0,4.405,34.52
0,3.64,2.59,0.32,0.022,0.011,0.176,0.033,0.01,0.008,0.008,0.041,0.019,0.007,0.001,0.003,0.001,0,0,4.427,34.52
0,3.64,2.73,0.32,0.023,0.009,0.173,0.033,0.009,0.008,0.008,0.042,0.02,0.008,0.001,0.003,0.001,0,0,4.472,34.52
1,3.51,2.54,0.369,0.021,0.009,0.192,0.034,0.009,0.008,0.01,0.034,0.019,0.007,0.001,0.003,0,0,0,4.26,24.12
1,3.57,2.56,0.376,0.021,0.009,0.191,0.034,0.009,0.007,0.009,0.033,0.019,0.007,0.001,0.003,0,0,0,4.346,24.12
1,3.57,2.56,0.376,0.021,0.009,0.191,0.034,0.009,0.007,0.009,0.033,0.019,0.007,0.001,0.003,0,0,0,4.346,24.12
1,3.56,2.54,0.374,0.022,0.01,0.196,0.035,0.01,0.008,0.01,0.041,0.019,0.008,0.001,0.003,0.001,0,0,4.33,24.12
1,3.59,2.58,0.375,0.02,0.009,0.192,0.035,0.009,0.008,0.01,0.041,0.019,0.008,0.001,0.003,0,0,0,4.373,24.12
1,3.56,2.57,0.372,0.02,0.009,0.189,0.035,0.009,0.008,0.01,0.04,0.019,0.008,0.001,0.003,0,0,0,4.336,24.12
1,3.5,2.64,0.38,0.019,0.008,0.187,0.036,0.009,0.009,0.011,0.037,0.02,0.009,0.001,0.004,0,0,0,4.295,24.12
0,3.54,2.6,0.323,0.022,0.008,0.173,0.031,0.009,0.007,0.007,0.035,0.018,0.007,0.001,0.003,0,0,0,4.278,34.52
0,3.55,2.57,0.325,0.022,0.009,0.174,0.032,0.009,0.008,0.007,0.037,0.018,0.007,0.001,0.003,0,0,0,4.24,34.52
0,3.56,2.62,0.325,0.023,0.008,0.175,0.032,0.009,0.008,0.008,0.039,0.018,0.008,0.001,0.003,0,0,0,4.36,34.52
1,3.54,2.57,0.324,0.022,0.008,0.174,0.032,0.009,0.007,0.007,0.035,0.018,0.007,0.001,0.003,0,0,0,4.216,24.12
1,3.54,2.6,0.325,0.022,0.008,0.174,0.032,0.009,0.007,0.007,0.036,0.019,0.007,0.001,0.003,0.001,0,0,4.331,24.12
1,3.54,2.57,0.325,0.021,0.008,0.172,0.032,0.009,0.007,0.007,0.034,0.019,0.007,0.001,0.003,0,0,0,4.13,24.12
0,3.57,2.65,0.282,0.026,0.009,0.18,0.035,0.01,0.007,0.008,0.041,0.022,0.007,0.001,0.003,0.001,0,0,4.385,25.35
0,3.51,2.59,0.282,0.026,0.008,0.181,0.035,0.01,0.007,0.008,0.038,0.022,0.007,0.001,0.003,0.001,0,0,4.305,25.35
0,3.59,2.62,0.281,0.026,0.009,0.18,0.035,0.01,0.007,0.008,0.041,0.022,0.007,0.001,0.003,0.001,0,0,4.392,25.35
0,3.62,2.63,0.283,0.026,0.009,0.18,0.035,0.01,0.007,0.008,0.039,0.022,0.007,0.001,0.003,0.001,0,0,4.427,25.35
0,3.6,2.64,0.282,0.025,0.008,0.174,0.035,0.01,0.007,0.008,0.036,0.022,0.007,0.001,0.003,0,0,0,4.41,25.35
0,3.61,2.62,0.288,0.025,0.009,0.162,0.035,0.01,0.007,0.008,0.034,0.023,0.007,0.001,0.003,0,0,0,4.411,25.35
1,3.5,2.63,0.292,0.024,0.008,0.171,0.036,0.01,0.007,0.009,0.041,0.023,0.007,0.001,0.003,0,0,0,4.298,11.94
1,3.5,2.6,0.293,0.024,0.009,0.172,0.036,0.01,0.007,0.009,0.04,0.023,0.007,0.001,0.003,0,0,0,4.295,11.94
1,3.54,2.61,0.295,0.024,0.008,0.172,0.036,0.01,0.007,0.009,0.039,0.023,0.007,0.001,0.003,0,0,0,4.335,11.94
1,3.55,2.63,0.295,0.025,0.009,0.171,0.036,0.01,0.007,0.009,0.043,0.023,0.008,0.001,0.003,0,0,0,4.354,11.94
1,3.56,2.66,0.291,0.025,0.008,0.165,0.036,0.009,0.007,0.008,0.037,0.023,0.008,0.001,0.003,0,0,0,4.378,11.94
1,3.55,2.67,0.296,0.025,0.008,0.158,0.036,0.009,0.007,0.009,0.037,0.023,0.007,0.001,0.003,0,0,0,4.37,11.94
0,3.61,2.64,0.293,0.021,0.008,0.156,0.031,0.009,0.007,0.007,0.036,0.023,0.007,0.001,0.003,0,0,0,4.418,25.35
0,3.63,2.6,0.293,0.022,0.008,0.157,0.031,0.01,0.007,0.007,0.039,0.023,0.007,0.001,0.003,0.001,0,0,4.424,25.35
0,3.61,2.63,0.292,0.022,0.008,0.158,0.031,0.01,0.007,0.007,0.041,0.023,0.008,0.001,0.003,0,0,0,4.413,25.35
0,3.64,2.63,0.293,0.021,0.008,0.156,0.031,0.009,0.007,0.007,0.036,0.023,0.007,0.001,0.003,0,0,0,4.443,25.35
0,3.67,2.66,0.293,0.022,0.009,0.153,0.031,0.009,0.007,0.007,0.039,0.023,0.007,0.001,0.003,0,0,0,4.483,25.35
0,3.65,2.68,0.299,0.023,0.009,0.151,0.033,0.01,0.007,0.007,0.044,0.023,0.008,0.001,0.003,0.001,0,0,4.465,25.35
0,3.57,2.67,0.293,0.022,0.008,0.146,0.032,0.009,0.007,0.007,0.036,0.023,0.007,0.001,0.003,0,0,0,4.385,25.35
1,3.55,2.69,0.3,0.022,0.008,0.184,0.031,0.01,0.007,0.008,0.039,0.022,0.007,0.001,0.003,0.001,0,0,4.37,11.94
1,3.55,2.69,0.3,0.022,0.008,0.184,0.031,0.01,0.007,0.008,0.039,0.022,0.007,0.001,0.003,0.001,0,0,4.37,11.94
1,3.56,2.68,0.3,0.023,0.008,0.182,0.032,0.01,0.007,0.007,0.036,0.022,0.007,0.001,0.003,0,0,0,4.375,11.94
1,3.58,2.7,0.299,0.022,0.008,0.182,0.031,0.01,0.007,0.007,0.037,0.022,0.007,0.001,0.003,0,0,0,4.409,11.94
1,3.54,2.65,0.3,0.021,0.008,0.184,0.031,0.01,0.007,0.007,0.038,0.022,0.007,0.001,0.003,0,0,0,4.288,11.94
1,3.52,2.71,0.303,0.022,0.008,0.184,0.032,0.01,0.007,0.007,0.042,0.022,0.008,0.001,0.003,0.001,0,0,4.347,11.94
1,3.59,2.72,0.302,0.023,0.008,0.182,0.032,0.01,0.007,0.007,0.04,0.023,0.008,0.001,0.003,0.001,0,0,4.42,11.94
0,3.67,2.67,0.307,0.022,0.009,0.156,0.032,0.009,0.007,0.008,0.041,0.022,0.008,0.001,0.003,0,0,0,4.525,3.95
0,3.66,2.65,0.307,0.024,0.008,0.157,0.032,0.009,0.007,0.008,0.04,0.022,0.008,0.001,0.003,0,0,0,4.509,3.95
0,3.67,2.65,0.307,0.024,0.008,0.157,0.032,0.009,0.007,0.008,0.037,0.022,0.007,0.001,0.003,0,0,0,4.536,3.95
0,3.65,2.62,0.297,0.024,0.008,0.156,0.031,0.009,0.007,0.008,0.039,0.021,0.007,0.001,0.003,0,0,0,4.502,3.95
0,3.63,2.61,0.298,0.022,0.008,0.159,0.031,0.009,0.007,0.008,0.037,0.021,0.008,0.001,0.003,0,0,0,4.422,3.95
0,3.57,2.61,0.31,0.022,0.008,0.175,0.032,0.009,0.007,0.008,0.043,0.022,0.008,0.001,0.003,0,0,0,4.366,3.95
1,3.52,2.56,0.309,0.021,0.008,0.161,0.031,0.01,0.007,0.008,0.038,0.021,0.008,0.001,0.003,0,0,0,4.306,0.77
1,3.56,2.59,0.309,0.021,0.008,0.16,0.031,0.01,0.007,0.008,0.042,0.021,0.007,0.001,0.003,0,0,0,4.352,0.77
1,3.53,2.57,0.306,0.021,0.009,0.158,0.031,0.009,0.007,0.008,0.038,0.021,0.007,0.001,0.003,0,0,0,4.309,0.77
1,3.55,2.56,0.309,0.022,0.008,0.159,0.031,0.01,0.007,0.008,0.042,0.021,0.007,0.001,0.003,0,0,0,4.335,0.77
1,3.55,2.55,0.308,0.022,0.008,0.155,0.031,0.009,0.007,0.008,0.044,0.021,0.007,0.001,0.003,0,0,0,4.323,0.77
1,3.53,2.58,0.312,0.022,0.009,0.146,0.031,0.01,0.007,0.008,0.037,0.021,0.007,0.001,0.003,0,0,0,4.313,0.77
1,3.56,2.58,0.344,0.025,0.009,0.173,0.032,0.01,0.007,0.008,0.037,0.021,0.006,0.001,0.003,0.001,0,0,4.349,0.77
1,3.61,2.64,0.346,0.025,0.008,0.173,0.032,0.01,0.007,0.008,0.04,0.021,0.006,0.001,0.003,0.001,0,0,4.418,0.77
1,3.61,2.68,0.345,0.026,0.008,0.173,0.032,0.01,0.007,0.008,0.041,0.021,0.006,0.001,0.003,0.001,0,0,4.428,0.77
1,3.62,2.64,0.345,0.026,0.008,0.173,0.032,0.01,0.007,0.008,0.04,0.021,0.006,0.001,0.003,0.001,0,0,4.426,0.77
1,3.66,2.64,0.346,0.026,0.008,0.173,0.032,0.01,0.007,0.008,0.038,0.021,0.006,0.001,0.003,0.001,0,0,4.459,0.77
1,3.64,2.6,0.342,0.025,0.009,0.171,0.032,0.01,0.007,0.008,0.037,0.02,0.006,0.001,0.003,0,0,0,4.433,0.77
0,3.55,2.61,0.36,0.023,0.008,0.155,0.033,0.01,0.007,0.008,0.033,0.021,0.006,0.001,0.003,0,0,0,4.34,3.95
0,3.56,2.55,0.363,0.025,0.009,0.16,0.033,0.01,0.007,0.008,0.039,0.021,0.006,0.001,0.003,0,0,0,4.338,3.95
0,3.53,2.53,0.364,0.024,0.01,0.16,0.033,0.011,0.007,0.008,0.039,0.02,0.007,0.001,0.003,0,0,0,4.3,3.95
0,3.53,2.5,0.364,0.024,0.008,0.16,0.033,0.01,0.007,0.008,0.034,0.021,0.006,0.001,0.003,0,0,0,4.293,3.95
0,3.65,2.59,0.367,0.027,0.008,0.161,0.033,0.01,0.008,0.008,0.037,0.021,0.007,0.001,0.003,0.001,0,0,4.44,3.95
1,3.58,2.58,0.365,0.024,0.012,0.159,0.033,0.01,0.007,0.008,0.039,0.02,0.007,0.001,0.003,0,0,0,4.362,0.77
0,3.56,2.53,0.312,0.022,0.009,0.16,0.031,0.01,0.007,0.008,0.036,0.022,0.006,0.001,0.003,0,0,0,4.334,3.95
0,3.6,2.54,0.313,0.022,0.008,0.159,0.031,0.01,0.007,0.007,0.035,0.022,0.006,0.001,0.003,0,0,0,4.371,3.95
0,3.6,2.58,0.313,0.022,0.009,0.158,0.031,0.009,0.008,0.008,0.039,0.022,0.007,0.001,0.003,0,0,0,4.383,3.95
0,3.59,2.56,0.313,0.021,0.008,0.156,0.031,0.009,0.008,0.007,0.033,0.022,0.006,0.001,0.003,0,0,0,4.374,3.95
0,3.58,2.48,0.309,0.021,0.009,0.159,0.031,0.01,0.007,0.007,0.031,0.021,0.006,0.001,0.003,0,0,0,4.231,3.95
0,3.57,2.51,0.312,0.022,0.008,0.16,0.031,0.01,0.007,0.007,0.036,0.022,0.006,0.001,0.003,0,0,0,4.332,3.95
1,3.57,2.62,0.314,0.021,0.008,0.167,0.031,0.01,0.008,0.008,0.035,0.022,0.006,0.001,0.003,0,0,0,4.368,10.25
1,3.55,2.64,0.314,0.02,0.008,0.164,0.031,0.009,0.008,0.007,0.035,0.022,0.007,0.001,0.003,0,0,0,4.358,10.25
1,3.62,2.65,0.313,0.021,0.007,0.165,0.031,0.01,0.007,0.008,0.034,0.022,0.007,0.001,0.003,0,0,0,4.433,10.25
1,3.6,2.65,0.315,0.021,0.009,0.165,0.031,0.009,0.008,0.008,0.037,0.023,0.007,0.001,0.003,0,0,0,4.406,10.25
1,3.6,2.6,0.315,0.021,0.009,0.163,0.031,0.01,0.008,0.008,0.036,0.022,0.007,0.001,0.003,0,0,0,4.388,10.25
1,3.55,2.59,0.312,0.022,0.009,0.154,0.031,0.01,0.008,0.008,0.036,0.022,0.006,0.001,0.003,0,0,0,4.279,10.25
0,3.52,2.59,0.313,0.022,0.009,0.163,0.031,0.01,0.007,0.008,0.037,0.022,0.008,0.001,0.003,0,0,0,4.277,5.86
0,3.56,2.58,0.312,0.022,0.008,0.161,0.031,0.009,0.007,0.008,0.036,0.022,0.007,0.001,0.003,0,0,0,4.35,5.86
0,3.53,2.6,0.314,0.023,0.009,0.161,0.032,0.01,0.007,0.009,0.048,0.022,0.008,0.001,0.003,0.001,0,0,4.324,5.86
0,3.54,2.61,0.314,0.022,0.008,0.161,0.032,0.01,0.007,0.008,0.04,0.022,0.007,0.001,0.003,0,0,0,4.334,5.86
0,3.56,2.62,0.315,0.021,0.008,0.156,0.032,0.01,0.007,0.008,0.038,0.022,0.007,0.001,0.003,0,0,0,4.355,5.86
0,3.58,2.65,0.313,0.022,0.008,0.15,0.031,0.009,0.007,0.008,0.035,0.023,0.007,0.001,0.003,0,0,0,4.386,5.86
0,3.59,2.63,0.313,0.022,0.008,0.144,0.031,0.01,0.007,0.008,0.036,0.023,0.007,0.001,0.003,0.001,0,0,4.396,5.86
1,3.54,2.53,0.317,0.022,0.008,0.168,0.031,0.01,0.007,0.008,0.035,0.022,0.006,0.001,0.003,0,0,0,4.313,10.25
1,3.6,2.58,0.319,0.023,0.008,0.169,0.031,0.009,0.008,0.008,0.04,0.022,0.007,0.001,0.003,0.001,0,0,4.388,10.25
1,3.57,2.54,0.318,0.023,0.01,0.169,0.031,0.009,0.007,0.008,0.044,0.022,0.007,0.001,0.003,0.001,0,0,4.343,10.25
1,3.59,2.54,0.319,0.023,0.008,0.17,0.031,0.01,0.007,0.008,0.037,0.022,0.007,0.001,0.003,0.001,0,0,4.36,10.25
1,3.62,2.61,0.32,0.023,0.008,0.168,0.031,0.01,0.007,0.008,0.038,0.022,0.007,0.001,0.003,0.001,0,0,4.419,10.25
1,3.69,2.63,0.323,0.023,0.008,0.168,0.032,0.01,0.008,0.009,0.034,0.022,0.007,0.001,0.003,0.001,0,0,4.491,10.25
0,3.53,2.94,0.335,0.022,0.007,0.178,0.031,0.01,0.008,0.007,0.052,0.021,0.009,0.001,0.003,0,0,0,4.424,5.86
0,3.56,2.73,0.324,0.015,0.008,0.105,0.026,0.008,0.008,0.006,0.038,0.022,0.006,0,0.003,0.001,0,0,4.391,5.86
0,3.5,2.66,0.322,0.016,0.009,0.105,0.026,0.008,0.008,0.006,0.036,0.022,0.007,0,0.003,0.001,0,0,4.276,5.86
0,3.57,2.65,0.336,0.022,0.008,0.179,0.031,0.01,0.008,0.007,0.041,0.021,0.007,0.001,0.003,0.001,0,0,4.38,5.86
0,3.54,2.99,0.334,0.021,0.007,0.175,0.031,0.009,0.008,0.007,0.053,0.021,0.01,0.001,0.003,0,0,0,4.451,5.86
0,3.56,2.52,0.334,0.022,0.009,0.179,0.031,0.01,0.008,0.006,0.036,0.021,0.006,0.001,0.003,0,0,0,4.33,5.86
0,3.58,2.55,0.336,0.022,0.008,0.178,0.03,0.01,0.008,0.006,0.038,0.021,0.007,0.001,0.003,0,0,0,4.351,5.86
0,3.67,2.61,0.336,0.023,0.008,0.173,0.031,0.01,0.008,0.007,0.04,0.021,0.007,0.001,0.003,0,0,0,4.463,5.86
0,3.61,2.59,0.345,0.023,0.007,0.156,0.032,0.01,0.008,0.008,0.037,0.021,0.008,0.001,0.003,0,0,0,4.396,5.86
1,3.59,2.53,0.361,0.022,0.008,0.167,0.032,0.01,0.008,0.008,0.038,0.02,0.006,0.001,0.003,0.001,0,0,4.355,10.25
1,3.73,2.61,0.362,0.024,0.008,0.164,0.033,0.009,0.009,0.009,0.042,0.02,0.008,0.001,0.003,0.001,0,0,4.527,10.25
1,3.68,2.6,0.364,0.023,0.008,0.167,0.033,0.01,0.009,0.009,0.04,0.02,0.006,0.001,0.003,0.001,0,0,4.466,10.25
1,3.64,2.58,0.358,0.022,0.009,0.165,0.032,0.009,0.008,0.008,0.038,0.02,0.006,0.001,0.003,0.001,0,0,4.421,10.25
1,3.62,2.55,0.359,0.022,0.008,0.167,0.032,0.01,0.008,0.008,0.041,0.019,0.006,0.001,0.003,0,0,0,4.396,10.25
1,3.52,2.56,0.354,0.021,0.009,0.162,0.032,0.009,0.008,0.008,0.045,0.019,0.006,0.001,0.003,0,0,0,4.301,10.25
0,3.6,2.53,0.33,0.023,0.008,0.172,0.032,0.01,0.008,0.007,0.038,0.02,0.007,0.001,0.003,0,0,0,4.365,5.86
0,3.59,2.52,0.33,0.023,0.008,0.173,0.032,0.01,0.008,0.007,0.036,0.02,0.007,0.001,0.003,0,0,0,4.361,5.86
0,3.55,2.48,0.329,0.023,0.008,0.173,0.032,0.01,0.007,0.007,0.034,0.02,0.007,0.001,0.003,0,0,0,4.305,5.86
0,3.58,2.51,0.33,0.023,0.008,0.172,0.032,0.01,0.008,0.007,0.035,0.019,0.007,0.001,0.003,0,0,0,4.339,5.86
0,3.55,2.52,0.329,0.023,0.008,0.168,0.032,0.01,0.007,0.007,0.033,0.019,0.007,0.001,0.003,0,0,0,4.315,5.86
0,3.56,2.58,0.332,0.023,0.007,0.157,0.032,0.01,0.008,0.008,0.031,0.02,0.007,0.001,0.003,0,0,0,4.343,5.86
1,3.58,2.5,0.335,0.024,0.008,0.175,0.032,0.01,0.008,0.007,0.04,0.02,0.007,0.001,0.003,0,0,0,4.343,64.21
1,3.57,2.48,0.336,0.023,0.009,0.175,0.032,0.01,0.007,0.007,0.04,0.02,0.007,0.001,0.003,0,0,0,4.321,64.21
1,3.58,2.47,0.337,0.023,0.011,0.176,0.032,0.01,0.007,0.007,0.042,0.02,0.007,0.001,0.003,0,0,0,4.33,64.21
1,3.53,2.47,0.338,0.023,0.008,0.175,0.032,0.01,0.008,0.007,0.038,0.02,0.007,0.001,0.003,0,0,0,4.282,64.21
1,3.57,2.47,0.335,0.023,0.008,0.171,0.032,0.01,0.007,0.007,0.035,0.02,0.007,0.001,0.003,0,0,0,4.325,64.21
1,3.57,2.47,0.337,0.023,0.009,0.165,0.033,0.01,0.008,0.008,0.037,0.02,0.007,0.001,0.003,0,0,0,4.32,64.21
1,3.52,2.47,0.326,0.02,0.008,0.189,0.03,0.01,0.007,0.007,0.037,0.02,0.006,0.001,0.003,0.001,0,0,4.236,64.21
1,3.51,2.49,0.327,0.02,0.007,0.189,0.03,0.01,0.008,0.007,0.037,0.02,0.006,0.001,0.003,0.001,0,0,4.239,64.21
1,3.54,2.5,0.328,0.02,0.008,0.188,0.03,0.01,0.008,0.007,0.038,0.02,0.006,0.001,0.003,0.001,0,0,4.297,64.21
1,3.56,2.53,0.328,0.021,0.008,0.186,0.03,0.01,0.008,0.007,0.035,0.02,0.006,0.001,0.003,0.001,0,0,4.332,64.21
1,3.56,2.59,0.333,0.021,0.008,0.178,0.031,0.01,0.008,0.007,0.037,0.021,0.007,0.001,0.003,0,0,0,4.352,64.21
1,3.5,2.55,0.339,0.022,0.008,0.168,0.032,0.01,0.008,0.009,0.04,0.02,0.006,0.001,0.003,0.001,0,0,4.27,64.21
0,3.5,2.63,0.337,0.022,0.008,0.179,0.032,0.01,0.007,0.007,0.038,0.02,0.007,0.001,0.003,0,0,0,4.305,64.56
0,3.51,2.59,0.335,0.023,0.008,0.182,0.032,0.01,0.007,0.007,0.038,0.02,0.006,0.001,0.003,0,0,0,4.281,64.56
0,3.51,2.63,0.338,0.023,0.009,0.182,0.032,0.01,0.007,0.007,0.04,0.02,0.006,0.001,0.003,0.001,0,0,4.309,64.56
0,3.5,2.56,0.338,0.022,0.008,0.182,0.032,0.01,0.007,0.007,0.035,0.02,0.006,0.001,0.003,0,0,0,4.281,64.56
0,3.55,2.65,0.341,0.021,0.008,0.179,0.032,0.01,0.008,0.007,0.037,0.02,0.007,0.001,0.003,0,0,0,4.353,64.56
0,3.65,2.7,0.342,0.025,0.009,0.182,0.032,0.011,0.008,0.008,0.044,0.02,0.007,0.001,0.003,0.001,0,0,4.477,64.56
0,3.55,2.53,0.32,0.022,0.008,0.167,0.031,0.011,0.008,0.007,0.033,0.021,0.007,0.001,0.003,0.002,0,0,4.325,0.58
0,3.53,2.59,0.319,0.021,0.006,0.163,0.03,0.011,0.008,0.007,0.03,0.021,0.007,0.001,0.003,0.001,0,0,4.322,0.58
0,3.58,2.61,0.324,0.022,0.008,0.166,0.031,0.011,0.008,0.007,0.036,0.022,0.007,0.001,0.003,0.002,0,0,4.379,0.58
0,3.57,2.56,0.323,0.023,0.008,0.167,0.031,0.011,0.008,0.007,0.036,0.021,0.007,0.001,0.003,0.002,0,0,4.351,0.58
0,3.59,2.62,0.324,0.024,0.009,0.166,0.031,0.011,0.008,0.007,0.036,0.022,0.008,0.001,0.003,0.002,0,0,4.386,0.58
0,3.63,2.69,0.322,0.024,0.008,0.161,0.031,0.01,0.008,0.007,0.033,0.022,0.008,0.001,0.003,0.001,0,0,4.447,0.58
1,3.51,2.65,0.313,0.024,0.008,0.162,0.03,0.011,0.007,0.007,0.035,0.022,0.009,0.001,0.003,0.002,0,0,4.252,1.23
1,3.51,2.65,0.318,0.026,0.008,0.164,0.031,0.011,0.008,0.007,0.037,0.023,0.01,0.001,0.003,0.002,0,0,4.321,1.23
1,3.5,2.71,0.317,0.024,0.008,0.16,0.031,0.01,0.007,0.007,0.033,0.022,0.008,0.001,0.003,0.001,0,0,4.322,1.23
1,3.51,2.48,0.314,0.026,0.009,0.165,0.03,0.011,0.007,0.006,0.03,0.022,0.008,0.001,0.002,0.001,0,0,4.205,1.23
1,3.52,2.57,0.31,0.023,0.008,0.165,0.03,0.011,0.007,0.007,0.034,0.021,0.007,0.001,0.003,0.002,0,0,4.204,1.23
1,3.5,2.58,0.313,0.021,0.007,0.162,0.03,0.01,0.007,0.006,0.03,0.021,0.007,0.001,0.003,0.001,0,0,4.205,1.23
1,3.56,2.66,0.322,0.024,0.009,0.181,0.031,0.01,0.007,0.007,0.038,0.023,0.007,0.001,0.003,0.002,0,0,4.373,5.84
1,3.53,2.68,0.321,0.023,0.008,0.179,0.03,0.01,0.007,0.007,0.034,0.023,0.007,0.001,0.003,0.001,0,0,4.344,5.84
1,3.55,2.67,0.322,0.024,0.008,0.179,0.031,0.01,0.007,0.007,0.038,0.023,0.007,0.001,0.003,0.002,0,0,4.364,5.84
1,3.57,2.7,0.323,0.024,0.009,0.178,0.031,0.01,0.007,0.007,0.039,0.023,0.007,0.001,0.003,0.002,0,0,4.397,5.84
1,3.57,2.72,0.322,0.024,0.008,0.175,0.03,0.01,0.007,0.007,0.039,0.023,0.008,0.001,0.003,0.001,0,0,4.396,5.84
1,3.54,2.69,0.322,0.023,0.008,0.165,0.031,0.01,0.007,0.007,0.039,0.023,0.008,0.001,0.003,0.002,0,0,4.357,5.84
0,3.62,2.54,0.356,0.027,0.01,0.167,0.037,0.011,0.008,0.011,0.038,0.023,0.007,0.001,0.003,0.002,0,0,4.396,0.21
0,3.63,2.53,0.354,0.026,0.009,0.168,0.037,0.011,0.008,0.012,0.036,0.023,0.008,0.001,0.003,0.002,0,0,4.404,0.21
